feedback_id,customer_id,timestamp,customer_name,customer_email,customer_location,feedback_type,sentiment_label,feedback_text,sentiment_score,rating,product_name,purchase_date,topics_detected,cleaned_feedback
F005644,C005644,11/27/24 17:45,Jhanvi Saxena,jhanvi.saxena@outlook.com,Nashik,Praise,Negative,"Late delivery, customer support बेकार है।",0.31,3,OnePlus 11,11/11/24,"Delivery, Variety",late delivery customer support  
F005645,C005645,11/1/24 17:45,Devansh Gupta,devansh.gupta@outlook.com,Guwahati,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.16,1,Puma Running Shoes,10/3/24,Delivery,    improvement   
F005646,C005646,11/29/24 17:45,Rohit Sinha,rohit.sinha@gmail.com,Nagpur,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.1,4,Dove Shampoo,11/9/24,Product Quality, product      
F005647,C005647,6/21/24 17:45,Aditi Verma,aditi.verma@hotmail.com,Agra,Suggestion,Negative,"Not bad, but not great either.",0.58,3,Tanishq Gold Ring,9/24/24,"Product Quality, Usability",not bad but not great either
F005648,C005648,8/1/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Ghaziabad,Complaint,Negative,"Late delivery, customer support बेकार है।",0.39,3,Levi's Jeans,2/1/25,"Refund, Support",late delivery customer support  
F005649,C005649,9/6/24 17:45,Yashwant Dubey,yashwant.dubey@rediffmail.com,Kolkata,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.84,3,Brooke Bond Red Label,10/24/24,"Delivery, Usability, Variety",quality    price   
F005650,C005650,8/30/24 17:45,Rohit Sinha,rohit.sinha@rediffmail.com,Kota,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",0.48,5,Redmi Smart TV,12/10/24,"Pricing, Delivery, Support",item damaged  refund   
F005651,C005651,7/7/24 17:45,Omkar Kulkarni,omkar.kulkarni@hotmail.com,Jabalpur,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.37,1,Samsung Galaxy Tab S8,12/25/24,"Variety, Delivery",   delivery  
F005652,C005652,3/30/24 17:45,Aarav Sharma,aarav.sharma@hotmail.com,Lucknow,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.61,5,JBL Bluetooth Speaker,11/3/24,"Usability, Refund",item damaged  refund   
F005653,C005653,6/14/24 17:45,Gaurav Yadav,gaurav.yadav@rediffmail.com,Hyderabad,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.56,2,Syska Hair Dryer,12/9/24,"Support, Usability, Variety",    improvement   
F005654,C005654,6/10/24 17:45,Arjun Singh,arjun.singh@yahoo.in,Nashik,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.26,4,Asus ROG Strix,9/23/24,"Usability, Variety, Support",quality    price   
F005655,C005655,9/19/24 17:45,Urvashi Sharma,urvashi.sharma@outlook.com,Meerut,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.05,4,Boat Airdopes 141,12/3/24,"Product Quality, Pricing",item damaged  refund   
F005656,C005656,7/5/24 17:45,Lakshmi Rao,lakshmi.rao@gmail.com,Ghaziabad,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.01,5,Amul Butter,12/19/24,Refund,   highly recommended
F005657,C005657,5/14/24 17:45,Pooja Agarwal,pooja.agarwal@gmail.com,Surat,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.01,2,Boat Airdopes 141,10/14/24,"Variety, Product Quality, Delivery",    quality excellent 
F005658,C005658,8/25/24 17:45,Omkar Kulkarni,omkar.kulkarni@gmail.com,Allahabad,Suggestion,Negative,"Not worth the price, I am disappointed!",-0.32,4,Samsung Galaxy Tab S8,10/4/24,Variety,not worth the price i am disappointed
F005659,C005659,11/16/24 17:45,Ishaan Malhotra,ishaan.malhotra@yahoo.in,Madurai,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.98,5,Dove Shampoo,3/2/25,"Delivery, Support",     best purchase
F005660,C005660,11/6/24 17:45,Zoya Siddiqui,zoya.siddiqui@outlook.com,Pimpri-Chinchwad,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.7,1,Nestle KitKat,2/12/25,"Support, Refund",     
F005661,C005661,9/23/24 17:45,Ishaan Malhotra,ishaan.malhotra@outlook.com,Madurai,Complaint,Negative,"Not bad, but not great either.",0.46,5,Fortune Sunflower Oil,11/22/24,"Delivery, Usability, Variety",not bad but not great either
F005662,C005662,9/1/24 17:45,Lakshmi Rao,lakshmi.rao@outlook.com,Chandigarh,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.65,5,OnePlus 11,10/31/24,Usability, product      
F005663,C005663,12/20/24 17:45,Sakshi Thakur,sakshi.thakur@hotmail.com,Ghaziabad,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.55,4,Samsung Smart Watch,1/3/25,Pricing,     best purchase
F005664,C005664,10/24/24 17:45,Bhavesh Patel,bhavesh.patel@gmail.com,Jabalpur,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.15,4,JBL Bluetooth Speaker,1/2/25,Delivery,     best purchase
F005665,C005665,1/25/25 17:45,Esha Chatterjee,esha.chatterjee@outlook.com,Vadodara,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.03,4,Oppo Reno 8,10/17/24,"Delivery, Refund, Pricing",     best purchase
F005666,C005666,6/3/24 17:45,Niharika Pandey,niharika.pandey@gmail.com,Bangalore,Praise,Negative,"Not worth the price, I am disappointed!",0.67,5,Sony Bravia OLED TV,3/5/25,Support,not worth the price i am disappointed
F005667,C005667,2/15/25 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Chennai,Complaint,Negative,"Not worth the price, I am disappointed!",-0.6,1,Tata Tea Gold,11/24/24,"Usability, Support, Product Quality",not worth the price i am disappointed
F005668,C005668,8/26/24 17:45,Farhan Khan,farhan.khan@rediffmail.com,Jabalpur,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",0.95,2,Nike Air Max Shoes,12/5/24,"Usability, Delivery",item damaged  refund   
F005669,C005669,6/30/24 17:45,Sakshi Thakur,sakshi.thakur@outlook.com,Indore,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",0.57,3,Tata Tea Gold,11/10/24,Delivery,     
F005670,C005670,7/18/24 17:45,Esha Chatterjee,esha.chatterjee@yahoo.in,Lucknow,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.93,4,Britannia Marie Gold,1/7/25,"Delivery, Pricing",     
F005671,C005671,8/14/24 17:45,Vikas Choudhary,vikas.choudhary@yahoo.in,Meerut,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.03,1,Vivo V27 Pro,9/27/24,"Usability, Variety, Product Quality",quality    price   
F005672,C005672,11/2/24 17:45,Aarav Sharma,aarav.sharma@gmail.com,Nashik,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.21,5,Philips LED Bulb,11/9/24,"Usability, Support, Delivery",     best purchase
F005673,C005673,9/6/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Kota,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.24,1,Asus ROG Strix,12/27/24,"Usability, Support",quality    price   
F005674,C005674,9/1/24 17:45,Ananya Reddy,ananya.reddy@outlook.com,Raipur,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.55,3,Fortune Sunflower Oil,1/28/25,"Pricing, Variety, Refund",    improvement   
F005675,C005675,11/7/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Agra,Suggestion,Negative,"Not worth the price, I am disappointed!",0.49,4,Dell Inspiron 15,12/14/24,"Refund, Delivery",not worth the price i am disappointed
F005676,C005676,11/4/24 17:45,Urvashi Sharma,urvashi.sharma@hotmail.com,Solapur,Praise,Positive,"बहुत खराब service, improve करो।",0.16,5,Bournvita Health Drink,1/30/25,"Variety, Refund, Usability",  service improve 
F005677,C005677,4/26/24 17:45,Arjun Singh,arjun.singh@hotmail.com,Chandigarh,Praise,Negative,"Late delivery, customer support बेकार है।",0.85,4,Fortune Sunflower Oil,3/11/25,"Support, Refund",late delivery customer support  
F005678,C005678,1/9/25 17:45,Vikas Choudhary,vikas.choudhary@hotmail.com,Kota,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.58,4,Tanishq Gold Ring,10/17/24,"Usability, Product Quality",     
F005679,C005679,5/15/24 17:45,Farhan Khan,farhan.khan@yahoo.in,Jodhpur,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.77,5,Dove Shampoo,10/9/24,"Variety, Product Quality",     
F005680,C005680,5/9/24 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Amritsar,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.02,5,Nike Air Max Shoes,11/1/24,"Product Quality, Delivery",    quality excellent 
F005681,C005681,1/5/25 17:45,Lakshmi Rao,lakshmi.rao@gmail.com,Raipur,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.37,2,Dell Inspiron 15,11/3/24,"Product Quality, Variety, Refund", product      
F005682,C005682,11/26/24 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Vijayawada,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.17,5,Adidas Ultraboost,10/31/24,"Variety, Refund, Product Quality",    improvement   
F005683,C005683,4/30/24 17:45,Rohit Sinha,rohit.sinha@hotmail.com,Agra,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.78,3,Puma Running Shoes,2/21/25,"Variety, Refund",     best purchase
F005684,C005684,4/21/24 17:45,Aditi Verma,aditi.verma@outlook.com,Ahmedabad,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.57,4,Tanishq Gold Ring,3/15/25,"Product Quality, Delivery, Refund",   highly recommended
F005685,C005685,6/29/24 17:45,Rohit Sinha,rohit.sinha@yahoo.in,Ludhiana,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",0.47,1,Adidas Ultraboost,10/18/24,"Usability, Product Quality, Refund",item damaged  refund   
F005686,C005686,10/30/24 17:45,Vikas Choudhary,vikas.choudhary@outlook.com,Agra,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.42,4,Fortune Sunflower Oil,2/21/25,Support,     
F005687,C005687,3/29/24 17:45,Ananya Reddy,ananya.reddy@rediffmail.com,Kanpur,Praise,Negative,"Late delivery, customer support बेकार है।",-0.77,4,JBL Bluetooth Speaker,2/18/25,Delivery,late delivery customer support  
F005688,C005688,10/31/24 17:45,Arjun Singh,arjun.singh@outlook.com,Jaipur,Suggestion,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.05,5,Dell Inspiron 15,3/14/25,"Variety, Product Quality",   delivery  
F005689,C005689,2/21/25 17:45,Niharika Pandey,niharika.pandey@gmail.com,Pimpri-Chinchwad,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.46,5,Maybelline Mascara,12/16/24,"Delivery, Pricing, Usability", product      
F005690,C005690,4/12/24 17:45,Lakshmi Rao,lakshmi.rao@gmail.com,Rajkot,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.3,5,Adidas Ultraboost,10/24/24,"Refund, Pricing, Variety",     
F005691,C005691,9/2/24 17:45,Yashwant Dubey,yashwant.dubey@yahoo.in,Solapur,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.14,4,Apple iPad Air,10/1/24,"Variety, Refund",     
F005692,C005692,2/10/25 17:45,Tanmay Bansal,tanmay.bansal@rediffmail.com,Agra,Praise,Negative,"Late delivery, customer support बेकार है।",-0.77,3,Colgate Toothpaste,10/31/24,"Product Quality, Refund, Delivery",late delivery customer support  
F005693,C005693,5/13/24 17:45,Zoya Siddiqui,zoya.siddiqui@gmail.com,Lucknow,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.71,1,Levi's Jeans,2/17/25,Variety,   delivery  
F005694,C005694,8/12/24 17:45,Aditi Verma,aditi.verma@gmail.com,Patna,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.36,3,Fortune Sunflower Oil,10/13/24,"Usability, Support",     
F005695,C005695,11/12/24 17:45,Tanmay Bansal,tanmay.bansal@hotmail.com,Allahabad,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.95,2,Bournvita Health Drink,11/21/24,Usability,   highly recommended
F005696,C005696,1/27/25 17:45,Bhavesh Patel,bhavesh.patel@yahoo.in,Jaipur,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.69,5,OnePlus 11,12/16/24,"Product Quality, Pricing, Delivery", product      
F005697,C005697,8/3/24 17:45,Aditi Verma,aditi.verma@gmail.com,Delhi,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.02,2,Bournvita Health Drink,2/10/25,"Refund, Pricing",   highly recommended
F005698,C005698,7/31/24 17:45,Akhil Nair,akhil.nair@gmail.com,Patna,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",0.47,5,Bisleri 1L Water Bottle,9/28/24,"Refund, Pricing, Variety",item damaged  refund   
F005699,C005699,4/21/24 17:45,Ishaan Malhotra,ishaan.malhotra@gmail.com,Gwalior,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.48,1,L'Oreal Paris Lipstick,1/31/25,Product Quality, product      
F005700,C005700,11/13/24 17:45,Niharika Pandey,niharika.pandey@outlook.com,Lucknow,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.09,5,Dove Shampoo,2/6/25,Delivery,   highly recommended
F005701,C005701,11/28/24 17:45,Kunal Deshmukh,kunal.deshmukh@yahoo.in,Visakhapatnam,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.2,3,Bournvita Health Drink,11/13/24,"Product Quality, Delivery",quality    price   
F005702,C005702,3/21/24 17:45,Harshita Iyer,harshita.iyer@outlook.com,Chandigarh,Complaint,Negative,"Not bad, but not great either.",-0.27,3,Apple iPhone 15,1/10/25,"Usability, Refund, Variety",not bad but not great either
F005703,C005703,12/20/24 17:45,Bhavesh Patel,bhavesh.patel@gmail.com,Hyderabad,Complaint,Negative,"Not bad, but not great either.",-0.5,5,LG Refrigerator 260L,10/22/24,"Variety, Pricing, Delivery",not bad but not great either
F005704,C005704,3/16/25 17:45,Farhan Khan,farhan.khan@outlook.com,Hyderabad,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.67,5,Raymond Suit,12/18/24,"Support, Product Quality",     best purchase
F005705,C005705,9/12/24 17:45,Niharika Pandey,niharika.pandey@rediffmail.com,Delhi,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.18,5,Dove Shampoo,10/15/24,Refund,     best purchase
F005706,C005706,5/26/24 17:45,Esha Chatterjee,esha.chatterjee@gmail.com,Kolkata,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",-0.33,5,Allen Solly Shirt,10/29/24,Refund,     
F005707,C005707,6/26/24 17:45,Omkar Kulkarni,omkar.kulkarni@gmail.com,Bhopal,Suggestion,Positive,"5-star service, super helpful!",-0.82,5,Adidas Ultraboost,12/6/24,Product Quality,star service super helpful
F005708,C005708,8/8/24 17:45,Chirag Mehta,chirag.mehta@yahoo.in,Gwalior,Praise,Negative,"Late delivery, customer support बेकार है।",0.39,4,Tanishq Gold Ring,3/15/25,"Pricing, Usability",late delivery customer support  
F005709,C005709,3/4/25 17:45,Chirag Mehta,chirag.mehta@outlook.com,Nashik,Complaint,Negative,"Not bad, but not great either.",-0.04,5,JBL Bluetooth Speaker,11/19/24,"Pricing, Product Quality, Delivery",not bad but not great either
F005710,C005710,5/25/24 17:45,Jhanvi Saxena,jhanvi.saxena@rediffmail.com,Srinagar,Complaint,Positive,"बहुत खराब service, improve करो।",0.52,3,Tanishq Gold Ring,2/12/25,Delivery,  service improve 
F005711,C005711,11/26/24 17:45,Kunal Deshmukh,kunal.deshmukh@yahoo.in,Allahabad,Praise,Positive,"5-star service, super helpful!",0.75,3,Haldiram's Rasgulla,11/27/24,"Variety, Delivery",star service super helpful
F005712,C005712,3/18/24 17:45,Rohit Sinha,rohit.sinha@gmail.com,Guwahati,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.98,4,LG Refrigerator 260L,12/16/24,Support,     best purchase
F005713,C005713,5/18/24 17:45,Chirag Mehta,chirag.mehta@outlook.com,Surat,Praise,Positive,"बहुत खराब service, improve करो।",0.11,3,Redmi Smart TV,2/4/25,"Variety, Usability",  service improve 
